scan_idx,x,y,msd_nm,fail
176,-0.080,0.048,1350.5,0
177,-0.096,0.048,1350.5,0
178,-0.112,0.048,1350.5,0
179,-0.128,0.048,1350.5,0
180,-0.112,0.064,612.7,0
181,-0.096,0.064,1350.5,0
182,-0.080,0.064,1350.5,0
183,-0.064,0.064,1350.5,0
184,-0.048,0.064,1350.5,0
185,-0.032,0.064,1350.4,0
186,-0.016,0.064,1350.5,0
187,0.000,0.064,1350.4,0
188,0.016,0.064,1350.5,0
189,0.032,0.064,1350.4,0
190,0.048,0.064,1350.5,0
191,0.064,0.064,1350.4,0
192,0.080,0.064,1350.5,0
193,0.096,0.064,1350.5,0
194,0.112,0.064,1350.5,0
195,0.112,0.080,2134.7,1
196,0.096,0.080,1350.9,0
197,0.080,0.080,1350.5,0
198,0.064,0.080,1350.5,0
199,0.048,0.080,1350.4,0
200,0.032,0.080,1350.5,0
201,0.016,0.080,1350.4,0
202,0.000,0.080,1350.5,0
203,-0.016,0.080,1350.4,0
204,-0.032,0.080,1350.5,0
205,-0.048,0.080,1350.4,0
206,-0.064,0.080,1350.5,0
207,-0.080,0.080,1350.4,0
208,-0.096,0.080,1350.5,0
209,-0.112,0.080,1350.5,0
210,-0.096,0.096,612.7,0
211,-0.080,0.096,1350.5,0
212,-0.064,0.096,1350.5,0
213,-0.048,0.096,1350.4,0
214,-0.032,0.096,1350.5,0
215,-0.016,0.096,1350.4,0
216,0.000,0.096,1350.5,0
217,0.016,0.096,1350.4,0
218,0.032,0.096,1350.5,0
219,0.048,0.096,1350.4,0
220,0.064,0.096,1350.5,0
221,0.080,0.096,1350.4,0
222,0.096,0.096,1350.5,0
223,0.080,0.112,2134.7,1
224,0.064,0.112,1350.9,0
225,0.048,0.112,1350.4,0
226,0.032,0.112,1350.5,0
227,0.016,0.112,1350.4,0
228,0.000,0.112,1350.5,0
229,-0.016,0.112,1350.4,0
230,-0.032,0.112,1350.5,0
231,-0.048,0.112,1350.4,0
232,-0.064,0.112,1350.5,0
